,station,date,tmax,tmin,tavg,dewpoint,wetbulb,codesum,preciptotal,year,month,week,humidity
300,1,2007-09-28,73,53,63.0,46,53, ,0.0,2007,9,39,53.77999626270204
301,2,2007-09-28,73,53,63.0,46,54, ,0.0,2007,9,39,53.77999626270204
302,1,2007-09-29,80,50,65.0,46,55, ,0.0,2007,9,39,50.14258417997887
303,2,2007-09-29,82,52,67.0,45,55, ,0.0,2007,9,39,45.037248533924036
304,1,2007-09-30,83,59,71.0,49,59,TSRA BR,0.14,2007,9,39,45.655498759761414
305,2,2007-09-30,84,61,73.0,48,59,TSRA BR,0.14,2007,9,39,41.09857475841559
306,1,2007-10-01,69,59,64.0,59,61,RA DZ FG+ BCFG BR,0.29,2007,10,40,83.78150430151231
307,2,2007-10-01,68,59,64.0,59,61,RA BR,0.17,2007,10,40,83.78150430151231
308,1,2007-10-02,78,57,68.0,59,63,RA FG+ MIFG BR,0.09,2007,10,40,72.91775824653783
309,2,2007-10-02,80,59,70.0,59,63,RA BR,0.11,2007,10,40,68.08568039805756
310,1,2007-10-03,74,55,65.0,48,56, ,0.0,2007,10,40,54.06855673054477
311,2,2007-10-03,74,56,65.0,47,56, ,0.005,2007,10,40,52.07291087810838
312,1,2007-10-04,82,51,67.0,56,61,HZ,0.0,2007,10,40,67.74970265494606
313,2,2007-10-04,83,56,70.0,56,62, ,0.0,2007,10,40,61.11484738287635
314,1,2007-10-05,84,62,73.0,65,68,HZ,0.0,2007,10,40,76.01196932855785
315,2,2007-10-05,85,68,77.0,65,69,RA BR,0.06,2007,10,40,66.49695902904085
316,1,2007-10-06,87,69,78.0,67,70, ,0.0,2007,10,40,68.9586355825529
317,2,2007-10-06,88,71,80.0,66,71, ,0.0,2007,10,40,62.370480849121655
318,1,2007-10-07,87,67,77.0,66,70, ,0.0,2007,10,40,68.85131182953751
319,2,2007-10-07,88,70,79.0,65,70, ,0.0,2007,10,40,62.247329201951004
320,1,2007-10-08,87,60,74.0,61,66, ,0.0,2007,10,41,63.85321833711421
321,2,2007-10-08,88,62,75.0,60,66, ,0.0,2007,10,41,59.593225297204334
322,1,2007-10-09,76,49,63.0,44,53, ,0.0,2007,10,41,49.84159040609186
323,2,2007-10-09,77,50,64.0,44,53, ,0.0,2007,10,41,48.12298181363036
324,1,2007-10-10,54,47,51.0,38,44,RA DZ,0.005,2007,10,41,60.92452053907438
325,2,2007-10-10,53,47,50.0,37,44, ,0.005,2007,10,41,60.7902530942096
326,1,2007-10-11,54,46,50.0,39,45, ,0.0,2007,10,41,65.75242568076895
327,2,2007-10-11,56,48,52.0,39,45, ,0.0,2007,10,41,61.058190785103065
328,1,2007-10-12,56,41,49.0,35,43, ,0.0,2007,10,41,58.295782999102364
329,2,2007-10-12,57,45,51.0,35,43, ,0.0,2007,10,41,54.11630588918709
330,1,2007-10-13,59,40,50.0,41,47, ,0.0,2007,10,41,71.06976250052685
331,2,2007-10-13,59,44,52.0,40,47, ,0.0,2007,10,41,63.48458878826907
332,1,2007-10-14,61,53,57.0,49,53,RA,0.15,2007,10,41,74.548291053835
333,2,2007-10-14,63,55,59.0,47,52,RA,0.01,2007,10,41,64.36331357961544
334,1,2007-10-15,74,51,63.0,52,57,RA BR,0.07,2007,10,42,67.29421903239448
335,2,2007-10-15,77,55,66.0,50,57,RA,0.04,2007,10,42,56.27110197801161
336,1,2007-10-16,67,52,60.0,54,57,RA DZ BR,0.24,2007,10,42,80.53345504712736
337,2,2007-10-16,68,56,62.0,55,58,RA BR,0.19,2007,10,42,77.8056216717131
338,1,2007-10-17,72,47,60.0,53,57,RA HZ,0.04,2007,10,42,77.63666850272651
339,2,2007-10-17,74,50,62.0,53,57,RA HZ,0.11,2007,10,42,72.32044209638802
340,1,2007-10-18,78,59,69.0,56,61,RA BR,0.3,2007,10,42,63.24179235088773
341,2,2007-10-18,79,60,70.0,57,62,TSRA RA BR,0.34,2007,10,42,63.365166672408776
342,1,2007-10-19,60,52,56.0,48,52,RA BR,0.01,2007,10,42,74.45268533078975
343,2,2007-10-19,61,53,57.0,48,52,RA DZ,0.005,2007,10,42,71.80860936988302
344,1,2007-10-20,73,47,60.0,43,52, ,0.0,2007,10,42,53.34300175842913
345,2,2007-10-20,74,47,61.0,43,52, ,0.0,2007,10,42,51.480360585912535
346,1,2007-10-21,80,60,70.0,47,57, ,0.0,2007,10,42,43.822199977416545
347,2,2007-10-21,79,61,70.0,46,56, ,0.0,2007,10,42,42.19772458011855
348,1,2007-10-22,67,46,57.0,47,50,RA DZ BR,0.16,2007,10,43,69.15818623814671
349,2,2007-10-22,66,47,57.0,47,51,RA DZ BR,0.15,2007,10,43,69.15818623814671
350,1,2007-10-23,58,43,51.0,36,44, ,0.0,2007,10,43,56.306738518536505
351,2,2007-10-23,53,46,50.0,39,45,RA,0.03,2007,10,43,65.75242568076895
352,1,2007-10-24,55,43,49.0,35,42, ,0.0,2007,10,43,58.295782999102364
353,2,2007-10-24,53,45,49.0,35,43, ,0.0,2007,10,43,58.295782999102364
354,1,2007-10-25,55,45,50.0,39,46,RA,0.005,2007,10,43,65.75242568076895
355,2,2007-10-25,57,45,51.0,40,46,RA,0.005,2007,10,43,65.87445923651394
356,1,2007-10-26,65,53,59.0,48,52,RA BR,0.33,2007,10,43,66.82997767863014
357,2,2007-10-26,66,53,60.0,49,52,RA BR,0.41,2007,10,43,66.94686937749347
358,1,2007-10-27,55,37,46.0,38,45,RA BR,0.01,2007,10,43,73.46836204812732
359,2,2007-10-27,57,39,48.0,41,46,RA BR HZ,0.08,2007,10,43,76.5836289292619
360,1,2007-10-28,56,34,45.0,30,39, ,0.0,2007,10,43,55.43297539886293
361,2,2007-10-28,56,34,45.0,30,39, ,0.0,2007,10,43,55.43297539886293
362,1,2007-10-29,61,39,50.0,32,42, ,0.0,2007,10,44,49.80566665796449
363,2,2007-10-29,60,39,50.0,32,42, ,0.0,2007,10,44,49.80566665796449
364,1,2007-10-30,66,41,54.0,38,46, ,0.0,2007,10,44,54.557575010333494
365,2,2007-10-30,66,42,54.0,37,46, ,0.0,2007,10,44,52.453901291366066
366,1,2007-10-31,62,41,52.0,37,46, ,0.0,2007,10,44,56.45028047058878
367,2,2007-10-31,63,43,53.0,38,46, ,0.0,2007,10,44,56.593232287146236
368,1,2008-05-01,74,48,61.0,51,56, ,0.0,2008,5,18,69.59906401503227
369,2,2008-05-01,73,48,61.0,51,57, ,0.005,2008,5,18,69.59906401503227
370,1,2008-05-02,74,51,63.0,55,58,TSRA RA BR,1.28,2008,5,18,75.11151657294913
371,2,2008-05-02,74,55,65.0,56,60,TSRA RA BR,0.74,2008,5,18,72.6213654891301
372,1,2008-05-03,56,43,50.0,41,46,RA,0.005,2008,5,18,71.06976250052685
373,2,2008-05-03,56,44,50.0,42,46,RA BR,0.01,2008,5,18,73.86835077002027
374,1,2008-05-04,65,38,52.0,34,45, ,0.0,2008,5,18,50.11513290605555
375,2,2008-05-04,66,39,53.0,33,45, ,0.0,2008,5,18,46.408839010595536
376,1,2008-05-05,75,50,63.0,38,50, ,0.0,2008,5,19,39.51128236375127
377,2,2008-05-05,74,50,62.0,38,50, ,0.0,2008,5,19,40.92847578669996
378,1,2008-05-06,81,46,64.0,44,55, ,0.0,2008,5,19,48.12298181363036
379,2,2008-05-06,82,52,67.0,43,55, ,0.0,2008,5,19,41.72497773363671
380,1,2008-05-07,70,49,60.0,52,56,RA BR,0.76,2008,5,19,74.8321153850704
381,2,2008-05-07,71,50,61.0,53,56,RA BR,0.71,2008,5,19,74.92573641260748
382,1,2008-05-08,59,45,52.0,35,44, ,0.0,2008,5,19,52.153011439233396
383,2,2008-05-08,59,47,53.0,36,45, ,0.0,2008,5,19,52.30374082742932
384,1,2008-05-09,58,41,50.0,34,43, ,0.0,2008,5,19,53.96805096116989
385,2,2008-05-09,58,42,50.0,35,44, ,0.0,2008,5,19,56.1626043057132
386,1,2008-05-10,61,38,50.0,37,45, ,0.0,2008,5,19,60.7902530942096
387,2,2008-05-10,61,41,51.0,39,46, ,0.0,2008,5,19,63.356719744112056
388,1,2008-05-11,58,46,52.0,43,47,RA BR,0.95,2008,5,19,71.28356786913909
389,2,2008-05-11,60,47,54.0,44,48,RA BR,1.46,2008,5,19,68.82176797454129
390,1,2008-05-12,56,40,48.0,38,43, ,0.0,2008,5,20,68.13375002633015
391,2,2008-05-12,53,41,47.0,39,43, ,0.0,2008,5,20,73.56915673446211
392,1,2008-05-13,73,40,57.0,45,51,TSRA RA,0.08,2008,5,20,64.11514175131302
393,2,2008-05-13,73,45,59.0,45,52,TSRA RA,0.32,2008,5,20,59.66991325554808
394,1,2008-05-14,64,45,55.0,48,52,DZ BR,0.02,2008,5,20,77.2062220448719
395,2,2008-05-14,61,46,54.0,49,52,RA BR,0.02,2008,5,20,83.12926514616422
396,1,2008-05-15,57,43,50.0,37,45, ,0.0,2008,5,20,60.7902530942096
397,2,2008-05-15,57,43,50.0,37,45, ,0.0,2008,5,20,60.7902530942096
398,1,2008-05-16,73,40,57.0,41,50, ,0.0,2008,5,20,54.9936389390944
399,2,2008-05-16,72,41,57.0,41,50, ,0.0,2008,5,20,54.9936389390944
400,1,2008-05-17,73,52,63.0,41,52,RA,0.12,2008,5,20,44.41143171916206
401,2,2008-05-17,73,50,62.0,41,52,TSRA RA BR,0.26,2008,5,20,46.004384039886375
402,1,2008-05-18,55,44,50.0,39,45, ,0.0,2008,5,20,65.75242568076895
403,2,2008-05-18,55,45,50.0,40,46, ,0.0,2008,5,20,68.36536838876128
404,1,2008-05-19,60,40,50.0,33,43,RA,0.005,2008,5,21,51.8498399585023
405,2,2008-05-19,59,42,51.0,34,44,RA,0.005,2008,5,21,52.001711640014
406,1,2008-05-20,66,47,57.0,37,47, ,0.0,2008,5,21,47.03937528501444
407,2,2008-05-20,64,49,57.0,37,47, ,0.005,2008,5,21,47.03937528501444
408,1,2008-05-21,66,41,54.0,36,46, ,0.0,2008,5,21,50.422376460756325
409,2,2008-05-21,65,45,55.0,36,46, ,0.0,2008,5,21,48.61640558435118
410,1,2008-05-22,59,45,52.0,38,45, ,0.0,2008,5,21,58.714229739007905
411,2,2008-05-22,56,47,52.0,38,45, ,0.0,2008,5,21,58.714229739007905
412,1,2008-05-23,57,46,52.0,39,45, ,0.0,2008,5,21,61.058190785103065
413,2,2008-05-23,59,48,54.0,40,46, ,0.0,2008,5,21,58.99021804785905
414,1,2008-05-24,67,40,54.0,40,48, ,0.0,2008,5,21,58.99021804785905
415,2,2008-05-24,68,44,56.0,38,48, ,0.0,2008,5,21,50.72740651117046
416,1,2008-05-25,78,44,61.0,50,57,TSRA,0.005,2008,5,21,67.06320485667815
417,2,2008-05-25,78,51,65.0,48,57, ,0.0,2008,5,21,54.06855673054477
418,1,2008-05-26,81,47,64.0,60,64,TSRA RA BR,0.48,2008,5,22,86.82611571888482
419,2,2008-05-26,84,53,69.0,60,65,TS TSRA RA HZ,0.0,2008,5,22,73.01556312174712
420,1,2008-05-27,50,42,46.0,35,42, ,0.0,2008,5,22,65.25839380589083
421,2,2008-05-27,53,45,49.0,36,43,RA,0.005,2008,5,22,60.655385768296945
422,1,2008-05-28,62,43,53.0,32,43, ,0.0,2008,5,22,44.57917647566113
423,2,2008-05-28,61,45,53.0,35,44, ,0.0,2008,5,22,50.26903195314919
424,1,2008-05-29,67,42,55.0,37,47,RA,0.01,2008,5,22,50.5751675874962
425,2,2008-05-29,68,45,57.0,38,48,RA,0.08,2008,5,22,48.92589840545998
426,1,2008-05-30,77,55,66.0,59,62,TSRA RA BR,0.4,2008,5,22,78.13813236389119
427,2,2008-05-30,77,58,68.0,60,63,TS RA BR,0.3,2008,5,22,75.56758222782685
428,1,2008-05-31,79,59,69.0,56,62, ,0.0,2008,5,22,63.24179235088773
429,2,2008-05-31,79,60,70.0,56,62, ,0.0,2008,5,22,61.11484738287635
430,1,2008-06-01,74,53,64.0,47,55, ,0.0,2008,6,22,53.92455233530137
431,2,2008-06-01,71,56,64.0,46,55, ,0.0,2008,6,22,51.92558586113648
432,1,2008-06-02,86,56,71.0,52,60,RA,0.005,2008,6,23,51.032969620861465
433,2,2008-06-02,85,61,73.0,53,61, ,0.0,2008,6,23,49.47941486749692
434,1,2008-06-03,69,55,62.0,55,57,TSRA RA FG+ FG BR,0.52,2008,6,23,77.8056216717131
435,2,2008-06-03,74,57,66.0,58,60,RA BR HZ,0.92,2008,6,23,75.38657818859312
436,1,2008-06-04,78,54,66.0,59,61,TSRA DZ FG+ FG BR HZ,0.005,2008,6,23,78.13813236389119
437,2,2008-06-04,78,59,69.0,61,64,TS TSRA BR HZ,0.02,2008,6,23,75.65738210974907
438,1,2008-06-05,87,60,74.0,68,71,TSRA BR,0.64,2008,6,23,81.5476393293729
439,2,2008-06-05,88,68,78.0,69,72,TSRA,0.22,2008,6,23,73.87404566725823
440,1,2008-06-06,87,73,80.0,68,72,RA,0.005,2008,6,23,66.83574763380231
441,2,2008-06-06,86,73,80.0,69,72,RA,0.03,2008,6,23,69.17177159414872
442,1,2008-06-07,85,69,77.0,71,73,TS RA BR,0.11,2008,6,23,81.75506087134322
443,2,2008-06-07,84,72,78.0,71,73,TS BR,0.07,2008,6,23,79.09417564153422
444,1,2008-06-08,85,64,75.0,68,70,TS TSRA RA,1.24,2008,6,23,78.86083362775612
445,2,2008-06-08,87,65,76.0,69,71,RA BR SQ,1.31,2008,6,23,78.93902502121315
446,1,2008-06-09,74,65,70.0,64,66,RA BR,0.14,2008,6,24,81.2657649987177
447,2,2008-06-09,74,65,70.0,64,66,RA DZ,0.21,2008,6,24,81.2657649987177
448,1,2008-06-10,79,59,69.0,56,61,RA,0.005,2008,6,24,63.24179235088773
449,2,2008-06-10,80,60,70.0,56,63,RA,0.01,2008,6,24,61.11484738287635
450,1,2008-06-11,86,61,74.0,56,64, ,0.0,2008,6,24,53.3747251412142
451,2,2008-06-11,86,66,76.0,55,64, ,0.0,2008,6,24,48.141984953815566
452,1,2008-06-12,91,73,82.0,63,69, ,0.0,2008,6,24,52.61694111508524
453,2,2008-06-12,91,73,82.0,63,70, ,0.0,2008,6,24,52.61694111508524
454,1,2008-06-13,82,65,74.0,62,66,TSRA RA BR,0.39,2008,6,24,66.15348672574332
455,2,2008-06-13,82,66,74.0,63,66,TS TSRA RA,0.19,2008,6,24,68.52628458711716
456,1,2008-06-14,84,59,72.0,53,61, ,0.0,2008,6,24,51.17954175873011
457,2,2008-06-14,84,61,73.0,52,62, ,0.0,2008,6,24,47.6920165941982
458,1,2008-06-15,81,61,71.0,60,64,RA,0.18,2008,6,24,68.19661499378506
459,2,2008-06-15,82,60,71.0,60,64,TSRA RA BR,0.29,2008,6,24,68.19661499378506
460,1,2008-06-16,72,59,66.0,49,57, ,0.0,2008,6,25,54.212011086396494
461,2,2008-06-16,74,60,67.0,49,57, ,0.0,2008,6,25,52.36594383575726
462,1,2008-06-17,76,55,66.0,46,55, ,0.0,2008,6,25,48.42797148268488
463,2,2008-06-17,76,56,66.0,46,55, ,0.0,2008,6,25,48.42797148268488
464,1,2008-06-18,77,56,67.0,48,56, ,0.0,2008,6,25,50.44147293023269
465,2,2008-06-18,75,58,67.0,49,56, ,0.0,2008,6,25,52.36594383575726
466,1,2008-06-19,81,52,67.0,46,56, ,0.0,2008,6,25,46.77886660025213
467,2,2008-06-19,80,55,68.0,47,57, ,0.0,2008,6,25,46.93228539544503
468,1,2008-06-20,82,58,70.0,53,60,TSRA RA,0.09,2008,6,25,54.78036121579585
469,2,2008-06-20,83,60,72.0,52,59,RA,0.04,2008,6,25,49.33072796792948
470,1,2008-06-21,82,61,72.0,52,61, ,0.01,2008,6,25,49.33072796792948
471,2,2008-06-21,83,62,73.0,53,61,RA,0.01,2008,6,25,49.47941486749692
472,1,2008-06-22,82,57,70.0,52,59,TS TSRA,0.16,2008,6,25,52.80147113979146
473,2,2008-06-22,81,61,71.0,53,60,RA,0.02,2008,6,25,52.9455799128056
474,1,2008-06-23,77,56,67.0,54,59, ,0.0,2008,6,26,62.99339197054547
475,2,2008-06-23,76,57,67.0,54,59, ,0.0,2008,6,26,62.99339197054547
476,1,2008-06-24,82,55,69.0,53,60, ,0.0,2008,6,26,56.686850696229826
477,2,2008-06-24,82,57,70.0,52,60, ,0.0,2008,6,26,52.80147113979146
478,1,2008-06-25,79,66,73.0,64,67,RA,0.08,2008,6,26,73.4018982652604
479,2,2008-06-25,79,67,73.0,65,68,RA BR,0.11,2008,6,26,76.01196932855785
480,1,2008-06-26,86,70,78.0,66,70,BR,0.0,2008,6,26,66.61040543490469
481,2,2008-06-26,87,71,79.0,67,71,BR,0.0,2008,6,26,66.72333408930567
482,1,2008-06-27,84,66,75.0,67,70,RA,0.005,2008,6,26,76.18653608667044
483,2,2008-06-27,85,69,77.0,67,70,RA,0.005,2008,6,26,71.27854110531861
484,1,2008-06-28,83,64,74.0,55,63,TSRA HZ,0.04,2008,6,26,51.47113160447879
485,2,2008-06-28,84,66,75.0,55,63,RA,0.005,2008,6,26,49.775277119899386
486,1,2008-06-29,75,60,68.0,58,61,RA BR,0.58,2008,6,26,70.3500341906023
487,2,2008-06-29,77,61,69.0,58,61,RA BR,0.22,2008,6,26,67.97421871424493
488,1,2008-06-30,80,59,70.0,50,58, ,0.0,2008,6,27,49.03183822053935
489,2,2008-06-30,81,59,70.0,49,58, ,0.0,2008,6,27,47.23764887769495
490,1,2008-07-01,83,58,71.0,51,60, ,0.0,2008,7,27,49.18153603952177
491,2,2008-07-01,84,57,71.0,50,60, ,0.0,2008,7,27,47.38959457661924
492,1,2008-07-02,87,63,75.0,62,66,TS RA BR,0.2,2008,7,27,63.97388267125127
493,2,2008-07-02,89,63,76.0,62,67,RA,0.12,2008,7,27,61.87468709772934
494,1,2008-07-03,71,55,63.0,51,57, ,0.005,2008,7,27,64.85284088269587
495,2,2008-07-03,71,59,65.0,51,57, ,0.005,2008,7,27,60.46651653500821
496,1,2008-07-04,76,52,64.0,50,57, ,0.0,2008,7,27,60.33517093121935
497,2,2008-07-04,75,58,67.0,50,58, ,0.0,2008,7,27,54.354917050774056
498,1,2008-07-05,80,54,67.0,52,59, ,0.0,2008,7,27,58.53379534850804
499,2,2008-07-05,79,57,68.0,52,60, ,0.0,2008,7,27,56.54882032643535
500,1,2008-07-06,87,59,73.0,57,65, ,0.0,2008,7,27,57.23349208270923
501,2,2008-07-06,88,63,76.0,58,65, ,0.0,2008,7,27,53.65818551881196
502,1,2008-07-07,87,71,79.0,67,71,TSRA RA,0.03,2008,7,28,66.72333408930567
503,2,2008-07-07,87,74,81.0,68,71, ,0.11,2008,7,28,64.68673636674298
504,1,2008-07-08,85,70,78.0,67,71, ,0.03,2008,7,28,68.9586355825529
505,2,2008-07-08,86,46,66.0,68,71,TS RA,0.28,2008,7,28,107.15926304221131
506,1,2008-07-09,85,67,76.0,55,63, ,0.005,2008,7,28,48.141984953815566
507,2,2008-07-09,85,67,76.0,55,64, ,0.0,2008,7,28,48.141984953815566
508,1,2008-07-10,82,64,73.0,63,66,TSRA RA BR,0.72,2008,7,28,70.87089690607739
509,2,2008-07-10,84,64,74.0,62,67,TSRA RA,0.43,2008,7,28,66.15348672574332
510,1,2008-07-11,88,64,76.0,65,69,TSRA RA BR,0.34,2008,7,28,68.74348058795903
511,2,2008-07-11,89,64,77.0,65,69,TS TSRA RA,0.03,2008,7,28,66.49695902904085
512,1,2008-07-12,81,65,73.0,63,66,TS TSRA RA BR,0.73,2008,7,28,70.87089690607739
513,2,2008-07-12,83,66,75.0,64,67,TSRA RA BR,0.65,2008,7,28,68.63513909818117
514,1,2008-07-13,79,62,71.0,54,61, ,0.0,2008,7,28,54.92109027968242
515,2,2008-07-13,79,61,70.0,53,61, ,0.0,2008,7,28,54.78036121579585
516,1,2008-07-14,84,62,73.0,54,62, ,0.0,2008,7,29,51.325595364126016
517,2,2008-07-14,84,62,73.0,54,62, ,0.0,2008,7,29,51.325595364126016
518,1,2008-07-15,90,61,76.0,62,68, ,0.0,2008,7,29,61.87468709772934
519,2,2008-07-15,91,67,79.0,63,69, ,0.0,2008,7,29,58.03722873540538
520,1,2008-07-16,90,71,81.0,66,70, ,0.0,2008,7,29,60.365044075809024
521,2,2008-07-16,91,73,82.0,67,71, ,0.0,2008,7,29,60.49182252972426
522,1,2008-07-17,89,71,80.0,66,71, ,0.0,2008,7,29,62.370480849121655
523,2,2008-07-17,90,74,82.0,66,71, ,0.0,2008,7,29,58.43191052377349
524,1,2008-07-18,86,74,80.0,68,72,RA,0.04,2008,7,29,66.83574763380231
525,2,2008-07-18,91,73,82.0,67,71,RA,0.005,2008,7,29,60.49182252972426
526,1,2008-07-19,78,67,73.0,68,69,RA BR VCTS,1.61,2008,7,29,84.33777454399561
527,2,2008-07-19,80,70,75.0,70,71,RA BR,1.22,2008,7,29,84.45762997402925
528,1,2008-07-20,86,68,77.0,68,71,TSRA,0.74,2008,7,29,73.78055835142726
529,2,2008-07-20,86,68,77.0,68,71,TSRA RA,0.43,2008,7,29,73.78055835142726
530,1,2008-07-21,83,68,76.0,65,68,TSRA RA,0.13,2008,7,30,68.74348058795903
531,2,2008-07-21,84,70,77.0,66,69,TSRA RA VCTS,0.13,2008,7,30,68.85131182953751
532,1,2008-07-22,77,63,70.0,59,64, ,0.005,2008,7,30,68.08568039805756
533,2,2008-07-22,75,66,71.0,61,64,RA,0.06,2008,7,30,70.66407678830186
534,1,2008-07-23,81,60,71.0,52,60, ,0.0,2008,7,30,51.032969620861465
535,2,2008-07-23,81,60,71.0,52,61, ,0.0,2008,7,30,51.032969620861465
536,1,2008-07-24,82,59,71.0,53,61, ,0.0,2008,7,30,52.9455799128056
537,2,2008-07-24,82,60,71.0,52,61, ,0.0,2008,7,30,51.032969620861465
538,1,2008-07-25,82,61,72.0,63,67, ,0.0,2008,7,30,73.30604125769314
539,2,2008-07-25,84,65,75.0,63,67, ,0.0,2008,7,30,66.2685023428559
540,1,2008-07-26,84,65,75.0,58,65,BR,0.0,2008,7,30,55.478623420120435
541,2,2008-07-26,85,67,76.0,58,66,BR,0.0,2008,7,30,53.65818551881196
542,1,2008-07-27,83,62,73.0,58,64, ,0.0,2008,7,30,59.331653227294
543,2,2008-07-27,83,63,73.0,58,65, ,0.0,2008,7,30,59.331653227294
544,1,2008-07-28,85,66,76.0,63,67, ,0.0,2008,7,31,64.09401267655079
545,2,2008-07-28,84,70,77.0,63,68, ,0.0,2008,7,31,61.99943468829765
546,1,2008-07-29,88,65,77.0,67,70,TSRA RA,0.05,2008,7,31,71.27854110531861
547,2,2008-07-29,89,70,80.0,67,71,TSRA RA BR,0.23,2008,7,31,64.56924007445551
548,1,2008-07-30,89,72,81.0,65,70, ,0.0,2008,7,31,58.300877006286115
549,2,2008-07-30,90,72,81.0,67,71, ,0.0,2008,7,31,62.49310523138112
550,1,2008-07-31,89,72,81.0,67,70,RA BR,0.14,2008,7,31,62.49310523138112
551,2,2008-07-31,89,71,80.0,69,72,RA,0.5,2008,7,31,69.17177159414872
552,1,2008-08-01,89,68,79.0,68,72,RA,1.05,2008,8,31,69.06545459318414
553,2,2008-08-01,89,72,81.0,69,73, ,0.0,2008,8,31,66.9476486991263
554,1,2008-08-02,81,65,73.0,59,65, ,0.0,2008,8,31,61.497214552500836
555,2,2008-08-02,80,68,74.0,60,65, ,0.0,2008,8,31,61.62357940507553
556,1,2008-08-03,84,61,73.0,61,66, ,0.0,2008,8,31,66.03794268369873
557,2,2008-08-03,85,63,74.0,61,67, ,0.0,2008,8,31,63.85321833711421
558,1,2008-08-04,87,70,79.0,68,70,TS TSRA RA BR,2.43,2008,8,32,69.06545459318414
559,2,2008-08-04,88,69,79.0,69,71,TSRA RA BR HZ VCTS,0.59,2008,8,32,71.47941063428179
560,1,2008-08-05,87,69,78.0,67,71,HZ,0.0,2008,8,32,68.9586355825529
561,2,2008-08-05,88,71,80.0,69,72,BR HZ,0.08,2008,8,32,69.17177159414872
562,1,2008-08-06,84,67,76.0,60,66, ,0.0,2008,8,32,57.63777364205565
563,2,2008-08-06,84,67,76.0,60,66, ,0.01,2008,8,32,57.63777364205565
564,1,2008-08-07,82,64,73.0,56,63, ,0.0,2008,8,32,55.200930061577466
565,2,2008-08-07,81,63,72.0,57,63, ,0.01,2008,8,32,59.200051291818134
566,1,2008-08-08,79,63,71.0,54,61, ,0.0,2008,8,32,54.92109027968242
567,2,2008-08-08,78,64,71.0,54,61, ,0.0,2008,8,32,54.92109027968242
568,1,2008-08-09,80,62,71.0,58,62, ,0.005,2008,8,32,63.48799386001066
569,2,2008-08-09,78,61,70.0,58,63,RA,0.005,2008,8,32,65.6881130066995
570,1,2008-08-10,74,58,66.0,52,58, ,0.0,2008,8,32,60.59729912087231
571,2,2008-08-10,74,61,68.0,53,59, ,0.0,2008,8,32,58.6681533097432
572,1,2008-08-11,77,59,68.0,57,61, ,0.0,2008,8,33,67.862227088827
573,2,2008-08-11,76,60,68.0,57,62, ,0.0,2008,8,33,67.862227088827
574,1,2008-08-12,77,61,69.0,57,62, ,0.0,2008,8,33,65.5704282115032
575,2,2008-08-12,77,62,70.0,57,62, ,0.0,2008,8,33,63.365166672408776
576,1,2008-08-13,79,66,73.0,59,63,RA,0.06,2008,8,33,61.497214552500836
577,2,2008-08-13,77,66,72.0,59,63, ,0.005,2008,8,33,63.61027648899768
578,1,2008-08-14,79,63,71.0,60,64,BR HZ,0.0,2008,8,33,68.19661499378506
579,2,2008-08-14,78,65,72.0,60,64,BR,0.005,2008,8,33,65.92186752183055
580,1,2008-08-15,78,61,70.0,54,61, ,0.0,2008,8,33,56.82433111207962
581,2,2008-08-15,78,61,70.0,55,61, ,0.0,2008,8,33,58.9352047117653
582,1,2008-08-16,83,58,71.0,53,61, ,0.0,2008,8,33,52.9455799128056
583,2,2008-08-16,82,59,71.0,53,61, ,0.0,2008,8,33,52.9455799128056
584,1,2008-08-17,84,63,74.0,60,65, ,0.0,2008,8,33,61.62357940507553
585,2,2008-08-17,85,63,74.0,59,65, ,0.0,2008,8,33,59.462710501950724
586,1,2008-08-18,85,65,75.0,57,64, ,0.0,2008,8,34,53.516718000609906
587,2,2008-08-18,85,65,75.0,58,65, ,0.0,2008,8,34,55.478623420120435
588,1,2008-08-19,82,63,73.0,64,67, ,0.0,2008,8,34,73.4018982652604
589,2,2008-08-19,84,65,75.0,64,68, ,0.0,2008,8,34,68.63513909818117
590,1,2008-08-20,81,65,73.0,60,65, ,0.0,2008,8,34,63.73201712765311
591,2,2008-08-20,81,67,74.0,59,65, ,0.0,2008,8,34,59.462710501950724
592,1,2008-08-21,82,68,75.0,61,66,RA,0.005,2008,8,34,61.74940279437605
593,2,2008-08-21,82,69,76.0,60,66,RA,0.005,2008,8,34,57.63777364205565
594,1,2008-08-22,83,72,78.0,68,71,TSRA BR HZ,0.09,2008,8,34,71.37921957347292
595,2,2008-08-22,84,75,80.0,69,72,RA HZ,0.005,2008,8,34,69.17177159414872
596,1,2008-08-23,87,68,78.0,66,70,BR,0.0,2008,8,34,66.61040543490469
597,2,2008-08-23,90,69,80.0,68,71,BR VCTS,0.0,2008,8,34,66.83574763380231
598,1,2008-08-24,77,63,70.0,57,62, ,0.0,2008,8,34,63.365166672408776
599,2,2008-08-24,78,65,72.0,57,63, ,0.0,2008,8,34,59.200051291818134
600,1,2008-08-25,74,64,69.0,54,60, ,0.0,2008,8,35,58.80195570405912
601,2,2008-08-25,74,66,70.0,56,61, ,0.0,2008,8,35,61.11484738287635
602,1,2008-08-26,76,61,69.0,54,60, ,0.0,2008,8,35,58.80195570405912
603,2,2008-08-26,75,61,68.0,55,61, ,0.0,2008,8,35,63.1178683132514
604,1,2008-08-27,83,61,72.0,56,63, ,0.0,2008,8,35,57.09764985646776
